"2023-09-08","19","22.648148148148145","26.833333333333332","35","674.1966666666666","140.6","186.04999999999998","204.45000000000002","140.6","186.04999999999998","204.45000000000002","773","773","30300.76","8538.17","973.54","67.98","27.409999999999993","7.140000000000001"
"2023-09-08","20","21.685185185185183","26.3","33","673.7109999999999","123.14999999999999","160.10000000000005","170.70999999999998","123.14999999999999","160.10000000000005","170.70999999999998","668","668","26914.329999999998","7531.93","816.1699999999998","48.69","15.86","5.68"
"2023-09-08","21","20.51851851851852","30.233333333333334","33","674.3203333333333","150.32000000000002","202.58000000000004","228.7","150.32000000000002","202.58000000000004","228.7","844","844","32050.309999999987","8852.36","1081.11","91.76000000000002","39.47000000000001","13.4"
"2023-09-08","22","16.666666666666668","44.29032258064516","39","674.5429032258064","189.76","275.59999999999997","315.66","189.64999999999998","275.34","315.66","1112","1112","38995.05000000001","10788.06","1517.5","147.27999999999997","57.91","14.61"
"2023-09-08","23","15.129629629629632","44.733333333333334","36","674.5490000000002","214.37999999999997","330.09999999999997","410.72","214.37999999999997","330.09999999999997","410.72","1308","1308","41624.25","11761.210000000001","1868.19","240.6","108.42000000000003","28.37"
"2023-09-09","0","14.148148148148149","44.833333333333336","35","675.1913333333333","147.28000000000006","243.92000000000004","295.71000000000004","147.28000000000006","243.92000000000004","295.71000000000004","1016","1016","30701.950000000008","8713.310000000001","1444.13","178.72999999999996","69.18999999999998","22.269999999999996"
"2023-09-09","1","14.157706093189965","45.16129032258065","35","675.8548387096774","213.4","346.53","414.29","207.28000000000003","338","409.53","1285","1265","40582.170000000006","11577.82","1957.32","259.88000000000005","89.06000000000002","21.909999999999993"
"2023-09-09","2","13.98148148148148","45.93333333333333","36","676.3790000000001","252.82999999999998","399.11","467.93","252.82999999999998","397.88000000000005","466.6499999999999","1547","1544","46572.880000000005","13274.220000000001","2224.1000000000004","251.69000000000003","93.6","23.040000000000003"
"2023-09-09","3","12.491039426523297","49.58064516129032","35","676.9374193548387","301.85999999999996","459.25000000000006","524.21","301.85999999999996","459.25000000000006","524.21","1770","1770","51647.400000000016","14741.909999999998","2427.35","236.07999999999998","85.77999999999997","22.68"
"2023-09-09","4","11.96969696969697","51.77272727272727","36","676.764090909091","230.09999999999997","363.38","412.91","230.09999999999997","363.38","412.91","1334","1334","39144.29000000001","11180.729999999998","1906.0399999999995","215","61.640000000000015","14.52"
"2023-09-09","5","12.716049382716047","50.55555555555556","36","676.5877777777778","84.93000000000002","128.31","141.52","84.93000000000002","128.31","141.52","503","503","14574.230000000001","4137.070000000001","659.75","58.41000000000001","17.839999999999996","2.9499999999999997"
"2023-09-09","6","12.37037037037037","50.46666666666667","35","676.1846666666665","274.76000000000005","413.19000000000005","458.46000000000004","274.76000000000005","413.19000000000005","458.46000000000004","1644","1644","47055.479999999996","13430.170000000004","2127.48","198.56000000000003","55.26999999999999","14.360000000000001"
"2023-09-09","7","12.275132275132275","51","35","675.8261904761904","196.17","300.2","329.4200000000001","196.17","300.2","329.4200000000001","1172","1172","33679.86000000001","9585.090000000002","1507.75","147.62000000000003","41.46","10.85"
"2023-09-09","8","12.314814814814813","51.266666666666666","35","675.9096666666666","300.30000000000007","460.01000000000005","510.5799999999999","300.30000000000007","460.01000000000005","510.5799999999999","1743","1743","51691.18","14723.449999999997","2325.1099999999997","228.25999999999993","67.85000000000002","13.140000000000002"
"2023-09-09","11","12.222222222222221","53.5","37","677.46","25.619999999999997","40.760000000000005","44.69","25.619999999999997","40.760000000000005","44.69","138","138","4317.51","1236.32","205.37","20.729999999999997","4.46","1.38"
"2023-09-09","12","14.518518518518517","48.333333333333336","37","677.5846666666669","501.1500000000001","754.0300000000001","872.5099999999998","479.43000000000006","719.5300000000002","852.0299999999999","2388","2309","86203.96","24584.420000000002","4041.77","449.21999999999997","171.92","23.350000000000005"
"2023-09-09","13","17.43727598566308","40.61290322580645","37","677.8951612903226","390.8199999999999","527.79","563.24","390.8199999999999","527.79","563.24","1914","1914","71365.92","20367.53","2852.9700000000003","161.14000000000001","54.900000000000006","11.920000000000002"
"2023-09-09","14","19.259259259259263","36.2","37","677.726","447.11999999999995","611.62","672.52","441.6099999999999","603.5600000000001","667.7800000000001","2066","2049","82243.15999999999","23418.809999999994","3358.58","248.5","95.88","17.28"
"2023-09-09","15","18.851851851851855","35.3","36","677.621","458.78","618.5999999999999","675.4599999999998","458.78","618.5999999999999","675.4599999999998","2081","2081","83536.80000000002","23792.68","3349.5400000000004","220.17","90.38000000000002","18.35"
"2023-09-09","16","19.88888888888889","30.8","34","677.2466666666666","435.82","575.4500000000002","620.58","433.61","572.94","618.8900000000001","1990","1986","79520.13","22539.07","3018.6199999999994","175.29999999999995","74.19","11.89"
"2023-09-09","17","21.685185185185183","27.333333333333332","33","676.6613333333333","460.27000000000004","619.77","677.8799999999999","455.71999999999997","613.12","674.7499999999998","2083","2069","84047.51","23869.34","3387.33","216.92","93.79","17.999999999999996"
"2023-09-09","18","22.813620071684586","22.806451612903224","30","675.7787096774194","448.90999999999997","587.4799999999999","654.0300000000002","443.30999999999995","580.9099999999999","648.5600000000002","2042","2028","82060.92","23261.760000000002","3065.2000000000007","215.8","101.14","32.190000000000005"
"2023-09-09","19","21.703703703703702","21.466666666666665","28","674.7789999999999","310.10999999999996","402.36000000000007","426.14000000000016","310.10999999999996","402.36000000000007","426.14000000000016","1611","1611","58277.58000000001","16515.06","2079.6099999999997","97.72999999999998","37.46999999999999","10.620000000000003"
