"date","avg_temp_c","avg_humidity","min_dewpoint_f","avg_pressure","pm1_0_cf_1","pm2_5_cf_1","pm10_0_cf_1","pm1_0_atm","pm2_5_atm","pm10_0_atm","pm2_5_aqi_cf_1","pm2_5_aqi_atm","p_0_3_um","p_0_5_um","p_1_0_um","p_2_5_um","p_5_0_um","p_10_0_um"
"2023-10-22","21.255401234567902","38.84444444444444","34","704.2562499999998","8670.280000000002","11689.960000000003","13421.68999999999","8349.370000000004","11303.780000000002","13138.909999999993","40866","40203","1569022.5","458763.5999999997","61502.42999999998","6120.779999999999","2613.42","601.1200000000003"
"2023-10-23","21.076340596507492","41.44367176634214","36","704.3281919332408","8195.280000000006","10859.270000000008","12346.519999999999","8155.2900000000045","10845.930000000013","12344.679999999998","38838","38807","1487907.37","434007.6600000005","55874.129999999925","5143.960000000004","2228.329999999998","545.9800000000007"
"2023-10-24","22.03832483387421","39.94853963838665","37","703.9858692628657","8954.999999999995","11931.979999999992","13760.090000000002","8621.929999999995","11594.919999999991","13422.59","41322","40738","1611972.9999999963","470212.48999999976","62623.52999999998","5787.8999999999905","2542.9300000000017","610.5000000000005"
"2023-10-25","19.162808641975307","52.31944444444444","40","704.0520833333334","6202.070000000001","8017.660000000004","9116.179999999998","6096.390000000001","7928.090000000005","9071.15","30325","30130","1175476.14","340409.04000000044","38096.289999999986","3805.7500000000005","1641.9599999999982","416.2100000000003"
"2023-10-26","18.152006172839506","55.456944444444446","45","703.2200833333336","6873.929999999989","8841.650000000003","10034.850000000006","6790.459999999987","8745.150000000001","9936.920000000006","32980","32812","1281020.4700000007","371061.99000000034","41765.86000000002","4136.330000000001","1784.73","439.5600000000004"
"2023-10-27","18.725853809303047","51.186369958275385","40","703.0359527121","5833.859999999992","7510.829999999999","8332.809999999998","5825.959999999994","7502.719999999998","8327.359999999997","29571","29552","1091450.8199999998","318612.14999999997","37020.639999999985","2936.26","1216.760000000001","329.46999999999986"
"2023-10-28","16.47530864197531","56.858333333333334","42","702.9875138888882","6717.009999999998","8813.149999999983","9942.330000000007","6648.229999999999","8726.169999999986","9853.410000000005","32418","32308","1237322.7100000007","360239.2700000002","44599.929999999986","3949.8800000000056","1674.3599999999988","449.67000000000036"
"2023-10-29","15.182648401826482","58.76438356164383","43","703.9359999999994","3899.530000000002","5432.699999999997","6319.2199999999975","3753.0600000000027","5160.119999999997","5953.400000000001","19137","18942","701169.2000000001","205709.81","30097.710000000006","3271.8800000000006","1314.000000000001","271.14000000000004"
"2023-11-03","19.81359649122807","44.00657894736842","37","701.7531578947371","1221.2799999999997","1653.6299999999994","1921.9000000000005","1221.2799999999997","1653.6299999999994","1921.9000000000005","6588","6588","229067.2400000001","67596.49","8646.009999999998","937.2900000000003","387.4900000000002","119.50999999999998"
"2023-11-04","18.354166666666664","48.71944444444444","38","702.716430555556","7158.980000000008","9442.89","10784.389999999994","6973.510000000008","9261.779999999995","10689.109999999991","34369","33954","1323131.480000001","388576.45","46190.28999999997","4845.050000000001","2007.6899999999998","468.06000000000034"
"2023-11-05","19.45447530864197","42.515277777777776","39","702.8985694444442","8860.05","11996.690000000008","13972.97","8579.41","11716.08","13820.659999999996","41876","41245","1581219.35","468758.5600000002","63608.17999999994","6726.470000000007","2984.049999999998","720.9100000000004"
"2023-11-06","19.727623456790123","45.37222222222222","38","703.3954722222228","7169.240000000004","9852.149999999996","11731.980000000005","6918.140000000004","9534.129999999986","11403.800000000007","33988","33547","1319257.3199999991","388085.9499999996","51845.82000000001","6495.979999999993","2831.9299999999994","614.91"
"2023-11-07","22.044753086419753","37.294444444444444","35","703.6348194444442","6984.839999999996","9485.39","11145.910000000005","6848.029999999995","9362.339999999997","11093.530000000002","33413","33120","1282252.5100000002","378511.41999999975","49973.479999999974","5621.479999999994","2493.9299999999985","605.0400000000006"
"2023-11-08","22.358024691358022","35.07361111111111","28","703.2451111111112","7019.269999999994","9555.349999999993","11363.470000000008","6842.139999999996","9354.079999999996","11209.130000000012","34266","33791","1293501.9599999979","379060.31999999983","50795.530000000006","5930.209999999995","2714.0200000000004","680.2400000000009"
"2023-11-09","21.94521604938271","33.855555555555554","35","702.9171250000002","5620.460000000001","7599.579999999983","8910.500000000007","5613.540000000002","7597.379999999983","8910.330000000007","30187","30181","1056160.1599999992","311299.9599999996","40480.86000000005","4323.420000000001","1926.189999999999","583.0099999999998"
"2023-11-10","22.964506172839506","31.569444444444443","27","702.6472499999996","7622.580000000004","10983.09","13982.660000000009","6947.8800000000065","9920.940000000002","12649.150000000003","35159","33814","1398731.670000002","414982.12000000046","62594.64000000001","9573.929999999984","4545.260000000002","1105.3400000000013"
"2023-11-11","21.849018698810074","34.46453407510431","35","702.8363421418633","6311.559999999995","8523.569999999998","10082.290000000003","6228.169999999999","8429.039999999995","9976.270000000004","32037","31931","1178325.7999999982","346855.9500000001","44301.050000000025","5221.050000000006","2317.820000000002","619.4400000000002"
"2023-11-12","22.06018518518518","36.74166666666667","38","702.6751944444457","7560.88","10312.349999999986","12176.330000000007","7403.849999999998","10160.999999999985","12078.18000000001","37252","36937","1378004.2500000007","406232.38000000006","55576.85999999992","6214.949999999997","2794.640000000004","694.3600000000012"
"2023-11-13","21.885802469135804","39.66388888888889","38","702.9001250000007","7899.669999999998","10786.229999999981","12785.490000000003","7741.079999999997","10678.529999999973","12758.089999999993","37916","37677","1425497.2600000012","421878.1099999996","59080.44000000002","6473.349999999987","2996.129999999999","764.6500000000007"
"2023-11-14","19.90586419753086","47.97361111111111","38","703.2391111111109","5357.200000000002","7071.080000000002","8268.55","5251.49","6953.290000000002","8182.259999999998","26986","26704","1037343.8799999999","300692.1900000003","34404.79000000002","4087.8100000000027","1805.6599999999999","417.24"
"2023-11-15","19.12422839506173","49.18611111111111","40","704.0336250000003","4695.1","5937.179999999998","6722.919999999989","4678.07","5925.009999999998","6715.7699999999895","22880","22853","930132.7300000007","269852.0600000001","25737.940000000006","2757.980000000001","1154.7499999999998","313.60000000000025"
"2023-11-16","20.644290123456795","47.19722222222222","42","703.5613055555563","5895.379999999998","7526.1100000000015","8547.679999999997","5790.720000000001","7448.409999999999","8500.699999999999","27899","27718","1114984.8400000017","326088.77999999945","34631.73000000001","3556.3900000000053","1515.1000000000006","364.61000000000024"
"2023-11-17","19.222993827160494","50.31111111111111","41","704.4184166666674","3717.699999999999","4738.979999999992","5433.010000000002","3697.7599999999984","4729.549999999993","5429.190000000002","18417","18396","769361.1499999999","221239.55999999997","21208.259999999995","2400.3600000000006","1026.199999999999","288.06999999999977"
"2023-11-18","19.813011899242778","48.24756606397775","38","704.682322670375","9171.179999999998","11717.200000000013","13393.120000000019","8855.699999999999","11441.80000000001","13191.380000000023","40085","39542","1684345.8799999983","486988.11","52154.88000000001","5825.009999999991","2560.4999999999995","516.82"
"2023-11-19","20.759259259259256","44.516666666666666","38","704.7242222222217","6188.860000000001","7975.670000000004","9044.270000000011","6106.6100000000015","7910.500000000006","8983.950000000012","28802","28672","1161509.5499999989","338844.1300000003","36913.11000000004","3864.500000000003","1588.500000000002","363.50000000000006"
"2023-11-20","17.89058878071396","50.54102920723227","40","704.359972183588","6019.429999999995","7920.900000000001","9001.10999999999","6012.479999999996","7907.700000000002","8985.70999999999","31027","30998","1123585.3199999996","327008.66","40283.37999999999","3702.9800000000005","1586.3299999999988","472.71999999999974"
"2023-11-21","19.269290123456788","43.94583333333333","37","703.8835138888888","5290.030000000005","6842.949999999999","7795.289999999995","5226.110000000004","6742.309999999999","7686.269999999997","26642","26506","1011036.4699999993","294169.53000000044","32371.639999999985","3356.2000000000007","1404.3300000000017","352.1200000000004"
"2023-11-22","19.805555555555557","35.975","24","703.5964027777786","6376.400000000008","8600.900000000003","9926.170000000002","6082.480000000008","8280.239999999996","9697.800000000005","30486","29995","1192255.149999999","345993.56999999937","43009.64000000006","4722.600000000003","1927.5999999999997","462.3100000000003"
"2023-11-23","18.335648148148145","34.272222222222226","28","703.9478333333333","4325.240000000008","5779.609999999998","6677.570000000003","4323.120000000007","5778.159999999998","6676.530000000003","23319","23316","862450.5999999999","249922.80000000002","29069.859999999993","3209.0999999999995","1312.42","363.66000000000037"
"2023-11-24","20.27228499686127","31.603107344632768","33","704.4329237288136","5317.959999999999","7169.289999999993","8458.590000000004","5270.249999999997","7117.099999999992","8416.650000000003","28109","27984","1026943.7900000007","300279.4799999998","36579.78","4381.019999999997","1918.5900000000013","531.0500000000006"
"2023-11-25","20.304435172307212","33.85813630041724","29","703.9781084840058","8517.859999999993","11559.98000000002","13751.85000000001","8092.79999999999","11061.430000000002","13299.710000000015","40141","39302","1549946.54","456740.0300000002","59624.19000000003","7445.170000000002","3384.769999999998","644.9499999999999"
"2023-11-26","18.997685185185187","36.625","30","702.8536249999999","8935.01","12301.260000000007","14654.789999999997","8707.700000000006","11975.660000000007","14263.770000000002","43118","42740","1613399.120000003","476421.81999999966","63907.42999999996","8209.470000000001","3533.3100000000018","825.0700000000005"
"2023-11-27","19.211419753086417","46.1625","36","703.3599583333339","5286.890000000007","7378.259999999999","8885.509999999993","5093.990000000004","7058.589999999997","8527.099999999997","25867","25456","1015993.69","297435.7300000002","38016.53999999996","5317.710000000009","2211.2999999999993","444.83000000000027"
"2023-11-28","20.334104938271608","45.768055555555556","34","704.1807499999999","6976.4800000000105","9127.500000000002","10486.010000000015","6866.070000000013","9023.109999999999","10393.490000000013","32653","32488","1289681.769999999","378289.96999999974","44308.930000000015","4660.879999999997","2036.0599999999977","514.3800000000002"
"2023-11-29","19.69907407407407","47.96805555555556","39","703.2095833333331","6412.070000000002","8229.300000000005","9335.070000000009","6351.990000000002","8173.390000000004","9297.410000000013","30820","30695","1194506.8800000006","349413.54999999993","37533.24000000002","3918.7599999999993","1641.6000000000006","402.38"
"2023-11-30","18.940658321743157","51.404728789986095","43","703.0289707927674","6017.059999999997","7648.779999999999","8556.960000000006","5981.449999999997","7601.620000000001","8505.850000000006","30193","30131","1123851.92","329064.2999999996","35438.729999999996","3221.0199999999995","1333.1799999999996","377.1900000000003"
"2023-12-01","18.8125","51.00277777777778","43","703.7186250000001","6422.870000000002","8308.62","9412.290000000003","6363.640000000003","8254.609999999999","9379.180000000006","31541","31408","1176017.6299999994","346570.74000000046","40698.21000000002","3783.8599999999983","1645.95","416.7100000000002"
"2023-12-02","20.19367283950617","49.19027777777778","41","703.7093611111119","8575.9","11204.529999999999","12780.090000000006","8173.5999999999985","10838.779999999993","12626.350000000011","38917","38068","1546213.8200000015","454853.5799999995","54480.169999999955","5578.669999999994","2393.6400000000012","458.23999999999984"
"2023-12-03","21.47145061728395","43.93472222222222","41","703.0712083333331","7162.209999999996","9380.26","10663.790000000006","7019.709999999996","9242.469999999994","10563.620000000006","33283","33046","1311516.3100000008","385186.9000000004","45806.309999999976","4558.130000000007","1923.77","468.0800000000004"
"2023-12-04","22.226080246913583","40.99444444444445","38","702.5776388888887","5585.419999999993","7407.5999999999985","8597.480000000012","5568.039999999993","7389.57","8564.670000000011","28281","28237","1056511.160000001","310820.31000000006","38082.15000000001","3869.540000000005","1725.29","487.31000000000034"
"2023-12-05","20.529733959311425","45.0887323943662","42","702.9029436619711","6608.679999999989","8844.209999999995","10232.139999999989","6581.11999999999","8815.089999999993","10213.929999999988","33859","33794","1195384.91","354358.53","48715.199999999975","4413.7000000000035","2045.2300000000002","635.1600000000003"
"2023-12-06","19.960648148148145","47.15694444444444","38","703.2610694444445","4504.780000000004","5882.0899999999965","6708.930000000003","4488.060000000005","5860.4199999999955","6686.330000000004","23611","23561","875664.5300000003","256819.3000000002","29256.699999999975","2844.830000000002","1219.999999999997","333.0299999999998"
"2023-12-07","20.551697530864196","47.75694444444444","40","703.2473888888886","7510.349999999996","9934.859999999997","11190.880000000005","7387.949999999998","9850.6","11153.510000000006","35992","35820","1345444.620000001","398487.81999999966","52690.90999999995","4402.529999999997","1887.4500000000003","447.81"
"2023-12-08","21.823302469135804","40.37083333333333","37","702.9509444444443","7989.9699999999975","10704.790000000003","12210.089999999991","7783.940000000004","10508.660000000007","12092.509999999997","36788","36387","1419455.9299999971","421216.77","58259.49999999992","5092.2099999999955","2275.209999999999","537.4000000000003"
"2023-12-09","22.128858024691358","41.66388888888889","36","702.6315416666675","7539.370000000002","10117.539999999997","11757.85","7388.020000000003","9955.899999999996","11622.879999999997","35101","34842","1360005.9100000001","402290.3099999997","53668.36999999998","5472.730000000007","2482.86","593.040000000001"
"2023-12-10","20.821759259259263","45.44444444444444","40","703.068305555556","4653.859999999999","6094.7199999999975","6969.900000000004","4556.479999999997","5976.819999999995","6858.280000000005","23004","22819","909809.6900000008","266368.76","29121.199999999993","3221.7500000000027","1289.1200000000006","302.9000000000002"
"2023-12-11","22.259310771132746","41.88038942976356","38","702.243504867872","5280.830000000001","6916.890000000005","8046.370000000004","5207.050000000001","6827.840000000004","7960.960000000004","26017","25845","1022144.2400000001","298320.8800000003","33038.48999999998","3856.150000000001","1678.8100000000027","451.6500000000007"
"2023-12-12","23.031635802469136","36.18194444444445","41","702.0473194444443","6103.420000000005","8042.140000000009","9450.399999999987","6018.920000000004","7932.830000000008","9328.659999999993","30501","30389","1132110.0500000003","332314.9400000004","41213.759999999966","4463.549999999997","2051.750000000001","667.9999999999999"
"2023-12-13","23.45756172839506","37.56388888888889","40","701.8992916666667","5469.049999999998","7179.890000000003","8393.46","5466.999999999999","7178.180000000002","8392.68","28947","28944","1018183.0499999995","300261.58999999985","37567.08999999997","3725.11","1767.4000000000003","638.8899999999996"
"2023-12-14","20.70081903878844","48.872044506258696","43","702.1979833101536","5383.009999999993","6994.320000000002","7992.969999999998","5371.199999999993","6982.010000000003","7985.579999999999","28252","28221","1002745.6500000005","295809.33000000025","36167.92999999998","3169.6600000000035","1468.5700000000006","487.61000000000075"
"2023-12-15","18.017808749516067","57.59581881533101","47","702.802857142857","2034.6800000000007","2586.890000000001","2919.809999999999","2013.7300000000005","2558.5500000000015","2887.709999999999","9882","9812","388538.8500000003","113943.94999999987","11880.560000000009","1174.2700000000007","491.9299999999997","119.67999999999999"
"2023-12-17","18.36363636363636","57.587878787878786","47","703.6908484848482","2977.4200000000005","3920.2500000000005","4365.829999999999","2969.6600000000003","3911.100000000001","4360.329999999998","15331","15311","543994.2599999995","159982.94999999992","20693.75000000002","1605.6499999999996","657.2800000000001","167.2099999999999"
"2023-12-18","20.505401234567906","50.625","43","703.1479305555561","6861.419999999989","9075.200000000006","10250.840000000006","6795.609999999987","9004.810000000003","10188.010000000004","34248","34103","1237847.8199999998","367113.4499999999","48339.309999999954","4036.679999999998","1753.0799999999992","457.2400000000002"
"2023-12-19","20.86384976525822","48.06197183098592","40","703.5614225352115","6083.580000000001","7932.749999999997","8956.719999999998","6065.760000000005","7920.3899999999985","8951.329999999998","30891","30865","1109440.62","327323.30999999953","40738.46000000001","3460.309999999998","1509.4400000000032","419.69000000000034"
"2023-12-20","18.922839506172846","50.17777777777778","42","703.2964861111108","7009.689999999998","9159.930000000004","10574.96999999999","6770.039999999997","8879.529999999997","10275.349999999988","32109","31756","1285298.7100000002","377018.89999999956","42895.60999999998","4966.019999999997","2090.110000000001","450.79999999999984"
"2023-12-21","21.30737134909597","45.80945757997218","40","702.7341168289283","7190.970000000003","9686.109999999991","11268.439999999993","6942.990000000005","9419.789999999999","11072.84999999999","35269","34765","1299829.8299999994","385129.7400000003","52546.56999999998","5227.390000000003","2363.5199999999963","618.8299999999994"
"2023-12-22","21.24382716049383","47.923611111111114","42","703.8331944444451","5851.259999999997","7761.4299999999985","8860.83","5815.739999999996","7718.059999999998","8828.82","29585","29494","1086351.469999999","320322.80999999965","40328.849999999955","3794.2299999999987","1639.5700000000027","418.1200000000003"
"2023-12-23","20.848400556328233","49.19471488178025","42","703.9344228094584","9625.59","12966.269999999997","14859.039999999999","9368.01","12747.470000000003","14781.400000000009","44091","43576","1694570.779999999","503040.8200000001","69096.81","6646.580000000005","2904.430000000003","566.7599999999993"
"2023-12-24","21.889197960129813","46.10013908205841","42","704.1899582753831","7754.140000000001","10419.640000000007","11966.36000000002","7401.990000000004","9974.78","11539.880000000012","35714","34994","1398571.500000001","413233.4300000001","54640.249999999935","5613.3200000000015","2363.0299999999993","428.88000000000034"
"2023-12-25","20.56867283950617","50.09166666666667","43","704.5320138888887","8587.11","11315.200000000006","12852.769999999977","7905.7099999999955","10509.560000000009","12067.409999999982","36641","35767","1527706.3600000006","452630.53999999946","57640.58999999995","5373.310000000007","2340.4599999999978","518.4600000000005"
"2023-12-26","18.986882716049383","50.50555555555555","43","705.3023055555556","5949.86","7837.860000000008","8857.930000000011","5890.299999999998","7798.860000000007","8844.39000000001","29373","29281","1090500.36","322714.92999999976","40755.63999999994","3538.2400000000007","1502.770000000002","398.4799999999999"
"2023-12-27","18.79980563654033","53.20699708454811","45","704.6429154518946","7487.6900000000005","9926.949999999986","11186.539999999999","7413.969999999997","9846.88999999999","11123.03","36980","36832","1337038.6499999983","396369.8599999999","51930.68","4491.89","1883.8800000000015","438.9800000000006"
"2023-12-28","18.395833333333332","53.294444444444444","41","705.376847222222","5227.169999999996","6978.82","7943.320000000003","5171.1699999999955","6904.860000000001","7877.290000000003","27188","27047","976700.6","288822.14999999985","37131.16000000006","3386.5400000000004","1430.0400000000022","355.3199999999998"
"2023-12-29","19.422036779477672","51.41168289290682","40","705.8476356050065","7028.780000000005","8927.199999999992","10124.870000000015","6978.330000000002","8907.529999999992","10117.180000000015","32736","32690","1304179.749999999","381059.7900000001","39369.48999999991","4229.500000000001","1791.9699999999982","419.15999999999985"
"2023-12-30","19.379539483851026","50.285118219749656","43","705.9426425591097","7585.1100000000015","9853.400000000018","11324.62","7396.690000000002","9592.38000000002","11047.59","34993","34705","1395526.9200000016","408090.2200000002","45111.93000000002","5310.64999999999","2216.270000000001","474.92000000000036"
"2023-12-31","18.517230721681344","53.841446453407514","44","705.5868845618915","7646.000000000004","9863.540000000006","11109.69999999999","7473.800000000007","9683.640000000001","10964.239999999993","36175","35851","1383122.749999999","406058.73999999964","45341.150000000045","4607.75","1873.04","342.9599999999999"
"2024-01-01","19.458352650285892","47.595271210013905","41","704.7710570236437","19327.319999999978","27486.259999999977","32461.679999999964","14986.649999999994","21519.52000000001","25997.829999999984","59216","53260","3184577.3200000003","956085.2999999995","153543.50999999992","17838.889999999996","7362.599999999998","1368.8700000000022"
"2024-01-02","18.818672839506178","49.85","42","704.6935416666659","4064.900000000004","5367.159999999999","6027.139999999999","4057.5700000000047","5363.9","6026.23","21345","21339","787121.9199999999","231971.96999999994","28110.049999999996","2334.9500000000035","973.7799999999988","274.55"
"2024-01-03","20.812857363622314","44.02781641168289","38","704.0693045897078","6563.830000000008","8692.66","9939.189999999999","6502.740000000009","8644","9909.389999999994","32606","32485","1200712.9400000004","354278.52999999997","44741.72999999998","4218.850000000002","1853.889999999999","500.8499999999999"
"2024-01-04","20.499228395061728","44.06111111111111","36","704.743152777777","5554.430000000006","7450.529999999999","8502.420000000004","5503.560000000007","7352.499999999999","8348.930000000006","29376","29274","1035165.0399999995","305373.11000000016","39745.42000000001","3634.200000000003","1503.740000000001","420.2599999999999"
"2024-01-05","22.14274691358025","38.07222222222222","31","704.4246388888889","6029.800000000005","8187.110000000005","9540.630000000008","5929.5900000000065","8057.190000000004","9420.830000000004","30355","30103","1120105.2299999995","329961.6399999998","43098.37999999999","4698.829999999995","2005.9399999999982","480.46000000000055"
"2024-01-06","21.15515376294236","34.90264255910987","35","703.5230737134916","5567.979999999992","7447.140000000002","8549.449999999999","5513.209999999991","7386.070000000002","8508.570000000002","29114","28972","1051039.3599999996","308155.01000000007","37979.32","3938.149999999999","1603.7899999999986","463.82"
"2024-01-07","22.127182815639003","39.620305980528514","39","702.4134631432546","7904.27","10512.589999999997","12151.389999999994","7654.940000000005","10265.890000000001","12001.019999999993","36600","36015","1429465.3600000006","421743.4199999996","54057.21000000005","5504.9300000000085","2457.619999999997","597.1000000000004"
"2024-01-08","20.445987654320987","44.452777777777776","40","703.0670694444445","6656.530000000003","8874.169999999978","10261.599999999986","6634.070000000002","8856.649999999978","10250.379999999986","34180","34136","1224895.1699999992","361265.67000000016","46244.75999999987","4672.41","2049.080000000001","574.130000000001"
"2024-01-09","20.95756172839506","48.80277777777778","41","703.5481666666665","7894.469999999996","10343.870000000017","11745.770000000011","7771.749999999995","10223.620000000015","11637.940000000011","36808","36537","1417360.030000001","419091.90999999986","52300.92999999995","4814.599999999992","2099.9400000000014","522.9399999999999"
"2024-01-10","19.619842373667133","50.07510431154381","40","704.3090264255906","5587.550000000002","7228.369999999999","8162.509999999995","5568.140000000003","7205.959999999998","8142.949999999995","28723","28669","1041195.74","306281.1699999999","35973.09000000004","3131.279999999999","1378.340000000001","403.4500000000005"
"2024-01-11","20.290526966465773","47.05980528511822","39","704.3654242002785","5629.779999999994","7224.839999999995","8078.25","5610.669999999995","7203.249999999995","8056.550000000001","28014","27970","1049629.5600000005","308467.3199999999","34310.18999999997","3051.439999999998","1259.2200000000012","330.9799999999999"
"2024-01-12","18.669753086419753","48.75555555555555","41","704.5988472222222","5566.080000000005","7372.5300000000025","8281.960000000005","5543.650000000005","7349.9100000000035","8267.170000000006","28741","28689","1028531.97","303749.46","37935.46000000001","3227.2800000000016","1321.3600000000022","364.8100000000005"
