"2023-10-14","17","28.961352657004834","37","49","725.055652173913","227.75000000000003","301.2699999999999","326.94999999999993","212.67","286.77000000000004","319.90999999999997","1074","1042","43182.59","12488.980000000001","1398.4400000000003","128.72","38.599999999999994","10.129999999999997"
"2023-10-14","18","23.203703703703702","45.03333333333333","49","724.3856666666667","392.7899999999999","550.11","583.26","358.64","506.47","557.54","1863","1757","70998.65","20759.800000000003","2757.0999999999995","241.33000000000004","49.81","9.25"
"2023-10-14","19","19.928315412186382","56.83870967741935","51","724.0419354838707","362.56","517.3500000000001","545.3100000000001","353.34","504.50000000000006","542.26","1810","1781","65139.52","19170.63","2898.4499999999994","200.82999999999998","41.589999999999996","7.140000000000001"
"2023-10-14","20","20.500000000000004","53.766666666666666","49","724.0286666666667","281.22999999999996","387.93999999999994","425.01","280.88","387.42999999999995","424.96000000000004","1563","1562","50150.17","14863.76","2232.64","136.98999999999998","56.32","13.579999999999997"
"2023-10-14","21","19.695340501792113","52.193548387096776","48","724.4783870967741","256.85999999999996","358.9699999999999","402.44999999999993","255.64999999999998","356.4299999999999","401.7199999999999","1450","1444","46972.95999999999","13897.950000000003","2081.9800000000005","158.20999999999995","66.49000000000001","14.95"
"2023-10-14","22","16.425925925925927","58.86666666666667","45","725.133","214.72999999999996","303.80999999999995","339.92","214.72999999999996","303.80999999999995","339.92","1263","1263","39606.90000000001","11761.3","1810.4799999999998","128.93999999999997","55.42999999999999","12.690000000000003"
"2023-10-14","23","15.931899641577063","56.774193548387096","43","725.7632258064515","164.1","232.30999999999997","260.38000000000005","164.1","232.30999999999997","260.38000000000005","970","970","32257.599999999995","9501.66","1415.6300000000003","89.91","42.940000000000005","8.89"
"2023-10-15","0","15.851851851851851","51.53333333333333","41","726.378","150.19","211.48000000000002","238.58999999999997","150.19","211.48000000000002","238.58999999999997","882","882","29577.090000000004","8746.449999999999","1271.5700000000002","87.64","41.39999999999999","9.57"
"2023-10-15","1","16.003584229390682","46.516129032258064","39","726.9945161290321","108.39999999999999","151.68999999999997","175.45","108.39999999999999","151.68999999999997","175.45","635","635","23377.749999999996","6895.39","910","71.04","36.440000000000005","7.51"
"2023-10-15","2","15.814814814814817","47.43333333333333","38","727.4346666666667","82.38000000000001","121.35000000000001","137.98000000000005","82.38000000000001","121.35000000000001","137.98000000000005","503","503","19040.499999999993","5585.480000000001","763.6600000000001","55.849999999999994","25.330000000000002","4.140000000000001"
