"2023-09-05","27.22222222222222","53.25","61","1002.53625","89.53","138.8","184.71","89.53","138.8","184.71","501","501","17004.120000000003","4981.92","893.29","134.29","68.80999999999999","27.81"
"2023-09-26","26.031746031746035","55","60","1005.8114285714286","73.78","115.70000000000002","171.23999999999998","73.78","115.70000000000002","171.23999999999998","424","424","13480.400000000001","4011.68","821.6600000000001","134.26999999999998","80.7","34.53"
"2023-10-12","20.998622589531678","34.97520661157025","32","688.9451652892567","1924.6299999999997","3018.0700000000015","3635.0900000000015","1780.45","2773.9200000000005","3380.130000000002","9974","9728","374651.66","109740.56","18997.449999999997","2306.0699999999997","932.6599999999999","301.8700000000002"
"2023-10-13","17.933086076340594","47.04867872044506","33","690.4790403337979","13041.340000000018","20679.620000000014","24218.999999999978","11727.420000000022","18272.93000000002","22007.649999999994","57908","54767","2337404.3599999994","687686.6600000005","125673.30000000016","15259.920000000004","5297.00000000001","1460.8700000000008"
"2023-10-14","17.770833333333332","52.18055555555556","38","690.6734861111122","7069.240000000012","10148.929999999986","11397.320000000007","7024.3500000000095","10088.289999999979","11378.330000000007","36265","36121","1332891.1399999997","387798.82999999967","56668.91000000002","5259.93","1888.7000000000007","565.9700000000006"
"2023-10-15","17.752314814814813","49.56111111111111","38","690.631875","5314.359999999995","7626.069999999993","8496.390000000009","5298.0499999999965","7608.869999999995","8495.67000000001","28141","28103","1023908.18","299533.9900000002","44879.96999999997","3406.659999999998","1299.1200000000001","444.1499999999998"
"2023-10-16","17.98847736625514","44.71407407407408","34","690.5519555555554","4026.479999999998","5756.290000000005","6516.530000000004","4024.1899999999987","5755.470000000005","6516.530000000004","23111","23108","806606.0300000006","234845.7500000001","34039.450000000004","2713.390000000002","1130.9200000000012","384.27000000000015"
"2023-10-18","18.61111111111111","46.55882352941177","43","688.6354411764705","337.84","508.04999999999995","596.3399999999999","337.84","508.04999999999995","596.3399999999999","2090","2090","70671.59999999996","20598.420000000002","3191.820000000001","304.37","131.54000000000005","43.66"
"2023-10-19","19.746561582444752","45.50625869262865","34","689.8538942976355","6370.439999999995","9204.719999999992","10296.619999999997","6340.299999999995","9167.299999999997","10289.609999999997","32935","32848","1195516.7899999998","350633.97000000026","54888.19999999993","4257.540000000001","1627.1800000000028","569.8500000000009"
"2023-10-20","18.736882716049383","45.513888888888886","32","690.3364861111114","5974.300000000002","8670.150000000001","9886.360000000004","5930.770000000003","8617.769999999997","9876.310000000009","31893","31766","1143143.650000001","333730.92999999964","50935.820000000014","4561.029999999999","1814.6100000000029","632.3500000000003"
"2023-10-21","18.29861111111111","48.75","36","690.6008611111117","5176.799999999996","7368.250000000011","8195.94","5099.659999999998","7306.6700000000055","8194.620000000003","27756","27600","999385.3199999993","291301.35999999987","42995.190000000046","3196.8099999999977","1237.6800000000014","400.8300000000003"
"2023-10-22","19.152777777777775","42.709722222222226","34","690.2985972222219","8005.349999999996","11544.380000000016","12769.74","7888.469999999996","11378.73000000001","12687.63","39968","39648","1474885.7099999997","431558.3599999995","67082.41000000012","5258.710000000001","1831.5799999999995","593.1500000000001"
"2023-10-23","18.337962962962965","46.451388888888886","36","690.3433055555541","7744.090000000002","11079.199999999993","12261.349999999979","7721.100000000002","11056.159999999985","12260.64999999998","38758","38706","1431668.42","418493.45999999996","63500.640000000014","5014.789999999998","1768.3499999999992","572.5299999999994"
"2023-10-24","19.061488673139156","45.916782246879336","38","690.0704854368942","7017.169999999993","10140.119999999992","11265.029999999999","6983.699999999992","10096.939999999993","11254.519999999999","36602","36503","1307134.290000001","382754.71999999974","59529.579999999965","4661.389999999996","1673.6299999999994","569.0500000000003"
"2023-10-25","16.962602379848555","56.55076495132128","41","690.0542976356046","4370.729999999998","5862.879999999999","6426.480000000004","4349.669999999998","5854.359999999999","6426.120000000004","22858","22839","871817.4999999998","251925.01000000013","30799.490000000038","2111.1800000000026","846.4399999999996","273.2299999999998"
"2023-10-26","16.501543209876544","60.202777777777776","44","689.2040972222218","6769.960000000004","8976.470000000001","9714.55","6715.550000000003","8953.520000000004","9712.840000000002","33102","33053","1258920.9100000008","365951.3600000002","46167.43","2925.3100000000013","1111.0699999999993","373.8600000000003"
"2023-10-27","16.82793209876543","56.40138888888889","40","688.9976944444445","4666.580000000003","6506.010000000004","7528.589999999992","4666.260000000003","6505.800000000006","7520.029999999992","26154","26154","906745.9200000006","265118.9699999999","38122.82","3137.6100000000047","1501.78","641.5300000000004"
"2023-10-28","14.270833333333334","64.18055555555556","43","688.8778472222227","5018.37","7301.270000000008","8879.960000000001","5018.33","7301.020000000008","8866.410000000002","27937","27936","971370.4000000008","284077.9799999999","43786.90000000001","4751.72000000001","2286.4900000000002","986.2899999999996"
"2023-10-29","16.00408496732026","53.85735294117647","39","689.4961617647058","4724.719999999997","6618.980000000006","7252.880000000003","4718.769999999997","6614.360000000006","7252.880000000003","26131","26122","911100.4999999999","266012.9599999998","38269.39000000001","2570.1699999999987","948.6199999999998","287.20999999999964"
"2023-10-30","17.200188857412652","46.654390934844194","29","689.4463597733712","5817.510000000001","8201.380000000003","9262.399999999998","5791.939999999997","8156.510000000007","9240.249999999996","31457","31353","1117178.8899999994","324528.3199999998","46156.74999999999","3842.759999999998","1588.240000000001","546.8600000000002"
"2023-10-31","17.25848765432099","47.46805555555556","39","689.7402222222222","6856.670000000004","9801.799999999996","11144.469999999992","6809.780000000003","9724.050000000003","11085.159999999987","36749","36584","1299570.0599999994","377676.9099999998","56006.28999999999","4976.399999999995","2005.7199999999987","688.1"
