UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/14T00:48:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,66,48,712.49,0.00,11960,-83,45470,9.43,12.48,13.57,9.43,12.48,13.57,52,52,1765.29,515.45,63.39,4.61,1.64,0.64,8.15,11.42,15.88,8.15,11.42,15.88,48,48,1618.30,459.17,63.37,9.92,6.30,3.12,58.84
2023/10/14T00:50:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,712.47,0.00,11960,-82,45590,7.60,10.09,11.07,7.60,10.09,11.07,42,42,1501.68,433.86,54.75,2.44,1.26,0.56,6.63,8.61,10.32,6.63,8.61,10.32,36,36,1323.56,384.00,42.98,4.42,2.63,1.05,57.17
2023/10/14T00:52:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,66,47,712.50,0.00,11960,-85,45710,6.24,8.20,9.14,6.24,8.20,9.14,34,34,1196.08,346.85,44.51,2.36,1.44,0.86,5.04,6.96,9.35,5.04,6.96,9.35,29,29,1025.05,295.75,42.86,5.49,3.49,1.89,57.14
2023/10/14T00:54:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,66,48,712.55,0.00,11960,-83,45830,6.66,8.63,10.00,6.66,8.63,10.00,36,36,1295.80,375.69,40.42,3.71,2.07,1.25,5.54,7.56,9.14,5.54,7.56,9.14,32,32,1106.21,318.49,40.54,4.47,2.35,1.51,56.59
2023/10/14T00:56:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,66,47,712.53,0.00,11960,-83,45950,7.18,9.00,9.73,7.18,9.00,9.73,38,38,1430.52,406.39,36.82,1.32,0.98,0.45,5.98,8.05,9.35,5.98,8.05,9.35,34,34,1250.90,356.47,50.00,2.90,2.00,0.83,58.18
2023/10/14T00:58:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,67,49,712.57,0.00,11960,-83,46070,7.33,9.49,10.40,7.33,9.49,10.40,40,40,1408.58,405.51,43.19,3.09,1.25,0.39,6.31,8.86,9.59,6.31,8.86,9.59,37,37,1239.86,357.42,50.59,3.00,0.75,0.66,58.28
2023/10/14T01:00:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,66,48,712.60,0.00,11960,-85,46190,12.19,16.02,17.31,12.19,16.02,17.31,60,60,2205.97,634.41,74.78,7.49,2.25,0.78,9.54,13.25,14.30,9.54,13.25,14.30,54,54,1887.75,539.71,71.46,5.82,1.73,0.38,68.07
2023/10/14T01:02:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,712.61,0.00,11960,-84,46310,12.85,15.93,16.51,12.85,15.93,16.51,59,59,2380.02,683.63,63.85,4.17,0.88,0.20,10.86,14.19,16.21,10.86,14.19,16.21,56,56,2012.48,589.69,72.10,6.16,2.84,1.60,63.84
2023/10/14T01:04:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,712.64,0.00,11960,-85,46430,8.07,9.81,10.46,8.07,9.81,10.46,41,41,1564.74,447.93,50.12,1.49,1.07,0.39,6.59,8.84,11.52,6.59,8.84,11.52,37,37,1361.59,394.21,45.78,5.93,4.10,0.90,58.02
2023/10/14T01:06:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,712.62,0.00,11960,-84,46550,6.88,8.59,8.75,6.88,8.59,8.75,36,36,1283.79,377.64,36.36,0.66,0.18,0.00,6.59,9.02,10.34,6.59,9.02,10.34,38,38,1314.10,377.73,50.20,3.81,1.98,0.75,59.12
2023/10/14T01:08:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,712.64,0.00,11960,-88,46670,6.08,7.56,8.68,6.08,7.56,8.68,31,31,1175.69,335.58,37.19,2.27,1.39,1.02,4.79,6.36,8.29,4.79,6.36,8.29,27,27,1014.41,290.97,37.38,3.66,2.48,1.19,56.85
2023/10/14T01:10:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,65,47,712.65,0.00,11960,-84,46790,4.05,5.55,6.45,4.05,5.55,6.45,23,23,967.86,285.76,31.24,2.36,1.22,0.88,4.04,5.14,6.23,4.04,5.14,6.23,21,21,825.43,238.14,29.50,2.30,1.39,0.29,52.19
2023/10/14T01:12:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,712.71,0.00,11960,-87,46910,4.23,5.86,6.02,4.23,5.86,6.02,24,24,937.05,273.56,30.93,2.46,0.23,0.00,4.42,6.02,6.34,4.42,6.02,6.34,25,25,878.14,253.59,30.56,2.15,0.46,0.46,52.09
2023/10/14T01:14:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,712.73,0.00,11960,-87,47030,5.02,6.00,6.33,5.02,6.00,6.33,25,25,946.58,281.00,27.37,1.28,0.60,0.00,3.58,4.68,5.63,3.58,4.68,5.63,19,19,807.46,226.81,28.76,1.95,1.37,0.85,52.03
2023/10/14T01:16:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,712.75,0.00,11960,-85,47150,4.85,5.47,6.59,4.85,5.47,6.59,23,23,920.03,266.73,23.75,2.14,1.66,0.42,3.59,5.53,7.12,3.59,5.53,7.12,23,23,804.00,234.86,36.64,3.12,2.09,0.84,52.09
2023/10/14T01:18:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.74,0.00,11960,-85,47270,4.47,6.16,6.55,4.47,6.16,6.55,26,26,967.50,278.07,30.33,1.90,0.76,0.24,4.02,5.79,6.79,4.02,5.79,6.79,24,24,824.63,237.54,33.68,3.25,1.53,0.75,53.83
2023/10/14T01:20:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.73,0.00,11960,-83,47390,5.42,6.64,7.32,5.42,6.64,7.32,28,28,1036.63,302.32,31.25,2.00,1.08,0.68,4.71,7.14,7.93,4.71,7.14,7.93,30,30,1022.17,291.69,45.21,2.43,1.14,0.69,54.72
2023/10/14T01:22:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,63,48,712.76,0.00,11960,-85,47510,5.77,7.93,9.18,5.77,7.93,9.18,33,33,1151.73,335.34,44.95,3.39,2.09,0.38,5.26,7.52,9.09,5.26,7.52,9.09,31,31,1053.31,305.76,44.31,4.22,1.72,0.88,56.71
2023/10/14T01:24:07z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.78,0.00,11960,-84,47630,6.26,8.09,8.86,6.26,8.09,8.86,34,34,1178.28,340.55,40.52,2.93,1.29,0.24,4.98,6.84,8.45,4.98,6.84,8.45,29,29,988.03,282.41,44.95,3.74,2.40,1.00,58.60
2023/10/14T01:26:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.81,0.00,11792,-82,47751,5.27,6.90,7.72,5.27,6.90,7.72,29,29,1055.85,308.80,33.08,2.02,1.10,0.47,5.26,7.23,9.30,5.26,7.23,9.30,30,30,1084.84,313.86,40.51,3.53,3.00,1.18,60.88
2023/10/14T01:28:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,712.84,0.00,11792,-85,47871,4.29,5.80,6.61,4.29,5.80,6.61,24,24,916.66,265.91,32.75,2.30,1.21,0.11,3.80,5.67,6.11,3.80,5.67,6.11,24,24,835.28,236.16,36.31,2.10,0.52,0.52,59.64
2023/10/14T01:30:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.84,0.00,11960,-86,47991,5.71,7.91,8.81,5.71,7.91,8.81,33,33,1081.60,310.74,44.59,4.05,1.48,0.43,4.81,6.91,8.42,4.81,6.91,8.42,29,29,967.58,280.81,47.96,4.19,1.91,1.07,58.07
2023/10/14T01:32:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.83,0.00,11960,-82,48111,9.03,12.50,15.03,9.03,12.50,15.03,52,52,1597.60,473.85,65.45,8.32,3.48,2.32,7.84,12.39,16.04,7.84,12.39,16.04,52,52,1521.26,442.91,83.75,10.16,4.47,2.49,59.75
2023/10/14T01:34:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.82,0.00,11960,-83,48231,6.19,7.74,9.54,6.19,7.74,9.54,32,32,1148.89,338.05,40.23,3.07,2.61,0.89,4.71,7.31,8.75,4.71,7.31,8.75,30,30,1040.54,299.66,44.76,5.17,1.95,0.85,58.23
2023/10/14T01:36:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,62,47,712.84,0.00,11960,-86,48351,4.86,6.32,6.79,4.86,6.32,6.79,26,26,959.11,280.95,36.28,2.07,0.84,0.23,3.73,5.43,5.63,3.73,5.43,5.63,23,23,878.50,241.17,31.87,1.23,0.23,0.00,56.98
2023/10/14T01:38:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,62,47,712.83,0.00,11960,-85,48471,4.31,5.97,7.20,4.31,5.97,7.20,25,25,906.15,263.02,34.12,4.12,1.71,0.81,3.43,4.93,5.64,3.43,4.93,5.64,21,21,789.21,225.83,27.00,2.34,1.03,0.43,56.98
2023/10/14T01:40:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.81,0.00,11960,-80,48591,4.19,5.46,6.07,4.19,5.46,6.07,23,23,839.69,240.39,30.59,1.29,0.75,0.53,3.26,4.65,5.61,3.26,4.65,5.61,19,19,720.11,203.75,28.42,3.14,1.47,0.40,57.98
2023/10/14T01:42:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.83,0.00,11960,-85,48711,3.80,4.75,5.10,3.80,4.75,5.10,20,20,790.73,226.31,22.02,1.32,0.46,0.25,3.22,4.34,5.14,3.22,4.34,5.14,18,18,746.90,210.69,24.00,2.19,0.98,0.33,57.12
2023/10/14T01:44:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,712.82,0.00,11960,-83,48831,3.12,4.38,4.48,3.12,4.38,4.48,18,18,767.36,217.80,23.68,1.61,0.00,0.00,3.10,4.20,4.77,3.10,4.20,4.77,17,17,664.00,188.40,25.93,1.60,0.72,0.42,57.24
2023/10/14T01:46:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,62,48,712.85,0.00,11960,-85,48951,3.69,4.71,5.71,3.69,4.71,5.71,20,20,774.66,224.24,20.17,2.83,1.54,1.12,3.02,4.22,5.02,3.02,4.22,5.02,18,18,686.59,192.62,26.81,1.53,1.26,0.21,57.34
2023/10/14T01:48:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,61,47,712.85,0.00,11960,-86,49071,4.08,5.05,5.69,4.08,5.05,5.69,21,21,840.61,237.97,28.75,1.61,0.98,0.22,2.68,4.21,4.42,2.68,4.21,4.42,18,18,685.68,196.49,26.49,2.58,0.19,0.19,63.88
2023/10/14T01:50:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,61,46,712.86,0.00,11960,-85,49191,4.97,6.00,6.37,4.97,6.00,6.37,25,25,963.92,278.66,23.93,1.51,0.42,0.42,3.81,5.26,5.86,3.81,5.26,5.86,22,22,840.42,238.21,30.37,1.84,0.70,0.23,65.16
2023/10/14T01:52:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,61,46,712.87,0.00,11960,-85,49311,6.02,7.41,8.25,6.02,7.41,8.25,31,31,1216.98,349.25,28.21,2.66,1.23,0.45,5.31,7.48,9.12,5.31,7.48,9.12,31,31,1110.62,312.52,39.88,5.34,1.97,1.09,66.76
2023/10/14T01:54:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,62,47,712.86,0.00,11960,-85,49431,11.47,14.88,17.49,11.47,14.88,17.49,57,57,2101.79,598.23,72.63,8.00,3.93,0.82,9.30,14.68,18.93,9.30,14.68,18.93,57,57,1765.20,515.83,93.13,13.58,6.35,1.50,68.53
2023/10/14T01:56:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,61,47,712.86,0.00,11960,-84,49551,10.12,14.08,16.73,10.12,14.08,16.73,55,55,1839.61,540.46,73.22,8.68,4.05,1.75,8.96,12.91,15.58,8.96,12.91,15.58,53,53,1668.00,489.12,77.58,7.02,4.28,1.60,67.46
2023/10/14T01:58:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,60,47,712.92,0.00,11960,-86,49671,11.90,15.47,18.56,11.90,15.47,18.56,58,58,2191.42,620.85,75.95,9.54,4.25,1.97,10.18,13.91,16.12,10.18,13.91,16.12,55,55,1936.95,555.09,74.18,7.53,2.58,1.93,71.98
2023/10/14T02:00:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,60,48,712.94,0.00,11960,-82,49791,8.47,11.09,12.44,8.47,11.09,12.44,46,46,1614.32,467.07,60.02,3.82,2.21,0.51,8.03,10.83,12.39,8.03,10.83,12.39,45,45,1458.41,425.97,60.98,5.47,2.64,0.76,74.71
2023/10/14T02:02:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,60,48,713.00,0.00,11960,-83,49911,7.12,9.49,10.77,7.12,9.49,10.77,40,40,1421.68,416.05,44.07,5.75,2.07,0.68,6.75,9.29,11.31,6.75,9.29,11.31,39,39,1262.14,370.54,51.59,5.69,2.98,1.17,78.52
2023/10/14T02:04:08z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,61,48,713.04,0.00,11960,-83,50031,5.92,7.95,8.92,5.92,7.95,8.92,33,33,1194.97,345.92,41.34,3.12,1.69,0.58,5.26,7.72,9.07,5.26,7.72,9.07,32,32,1083.37,306.91,48.14,3.88,2.14,1.14,72.55
