UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/19T06:04:24z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,55,43,676.08,0.01,26264,0,580,0.24,0.64,0.92,0.24,0.64,0.92,3,3,272.39,64.39,5.80,1.07,0.49,0.24,0.00,0.00,0.09,0.00,0.00,0.09,0,0,122.89,32.60,1.96,0.51,0.51,0.00,74.02
2023/10/19T06:06:24z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,55,43,676.07,0.01,26264,0,700,0.05,0.43,0.72,0.05,0.43,0.72,2,2,251.53,59.22,5.91,1.31,0.41,0.19,0.00,0.00,0.18,0.00,0.00,0.18,0,0,131.41,39.29,2.82,0.91,0.43,0.00,72.89
2023/10/19T06:08:24z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,56,43,676.08,0.00,26264,0,820,0.24,0.34,0.53,0.24,0.34,0.53,1,1,214.91,60.07,4.74,0.38,0.19,0.19,0.00,0.10,0.10,0.00,0.10,0.10,0,0,129.41,36.07,2.56,0.24,0.00,0.00,73.73
2023/10/19T06:10:24z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,55,43,676.10,0.00,26264,0,940,0.00,0.21,0.32,0.00,0.21,0.32,1,1,240.21,53.86,3.88,0.50,0.23,0.02,0.00,0.02,0.26,0.00,0.02,0.26,0,0,121.66,35.83,4.22,0.28,0.28,0.00,72.86
2023/10/19T06:12:24z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,55,44,676.09,0.00,26080,0,1060,0.00,0.22,0.64,0.00,0.22,0.64,1,1,242.64,55.02,4.28,0.41,0.41,0.41,0.00,0.00,0.14,0.00,0.00,0.14,0,0,115.91,32.57,3.43,0.48,0.14,0.00,72.03
2023/10/19T06:14:24z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,54,43,676.07,0.00,26264,0,1180,0.05,0.20,0.20,0.05,0.20,0.20,1,1,208.27,51.15,3.27,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.39,0,0,112.79,34.23,4.28,0.67,0.46,0.21,70.43
2023/10/19T06:16:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,55,44,676.09,nan,26352,0,101,0.11,0.59,0.59,0.11,0.59,0.59,2,2,267.20,61.70,6.13,0.98,0.00,0.00,0.00,0.12,0.29,0.00,0.12,0.29,0,0,152.86,42.60,4.69,0.71,0.24,0.00,nan
2023/10/19T06:18:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,54,43,676.07,0.00,26264,0,221,0.22,0.73,0.90,0.22,0.73,0.90,3,3,278.75,67.46,4.39,0.88,0.44,0.22,0.00,0.05,0.05,0.00,0.05,0.05,0,0,123.00,35.51,3.72,0.61,0.00,0.00,71.73
2023/10/19T06:20:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,54,43,676.07,0.00,26264,0,341,0.25,0.39,0.39,0.25,0.39,0.39,2,2,263.89,62.28,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,138.21,38.33,2.19,0.24,0.00,0.00,71.03
2023/10/19T06:22:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,54,43,676.06,0.00,26264,0,461,0.02,0.23,0.23,0.02,0.23,0.23,1,1,228.75,59.12,2.93,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,132.46,37.85,2.90,0.00,0.00,0.00,71.31
2023/10/19T06:24:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,54,43,676.05,0.00,26264,0,581,0.43,0.91,1.05,0.43,0.91,1.05,4,4,341.69,79.86,6.21,0.59,0.17,0.00,0.00,0.00,0.24,0.00,0.00,0.24,0,0,134.79,36.83,2.47,0.41,0.24,0.00,72.17
2023/10/19T06:26:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,54,43,676.01,0.00,26264,0,701,0.00,0.12,0.47,0.00,0.12,0.47,0,0,216.66,52.32,3.81,0.56,0.39,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0,0,115.39,33.04,4.68,0.43,0.00,0.00,72.24
2023/10/19T06:28:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,53,42,675.99,0.00,26264,0,821,0.18,0.39,0.56,0.18,0.39,0.56,2,2,278.16,62.82,5.16,0.46,0.25,0.00,0.00,0.00,0.57,0.00,0.00,0.57,0,0,117.31,32.21,5.48,0.86,0.66,0.00,71.25
2023/10/19T06:30:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,53,43,675.97,0.00,26264,0,941,0.12,0.34,0.43,0.12,0.34,0.43,1,1,261.86,64.79,2.86,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,122.12,33.79,3.09,0.19,0.00,0.00,71.63
2023/10/19T06:32:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,55,42,675.97,0.00,26264,0,1061,0.22,0.40,0.74,0.22,0.40,0.74,2,2,244.71,59.81,4.48,0.69,0.31,0.17,0.00,0.00,0.26,0.00,0.00,0.26,0,0,143.90,42.02,2.07,0.52,0.26,0.26,72.36
2023/10/19T06:34:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,56,43,675.99,0.00,26264,0,1181,0.20,0.36,0.36,0.20,0.36,0.36,1,1,285.81,62.44,4.69,0.03,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0,0,118.11,33.84,2.75,0.46,0.00,0.00,72.19
2023/10/19T06:35:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,56,44,675.99,nan,26352,0,101,0.33,0.82,1.02,0.33,0.82,1.02,3,3,274.73,65.98,8.51,1.33,0.56,0.00,0.00,0.17,0.40,0.00,0.17,0.40,1,1,129.71,36.00,4.40,0.86,0.33,0.00,nan
2023/10/19T06:37:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,55,44,676.00,0.00,26264,0,221,0.25,0.64,0.64,0.25,0.64,0.64,3,3,268.93,69.31,3.61,0.19,0.00,0.00,0.00,0.30,0.65,0.00,0.30,0.65,1,1,147.74,43.35,5.79,1.84,0.21,0.00,70.58
2023/10/19T06:39:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,55,43,675.97,0.00,26264,0,341,0.32,0.44,0.67,0.32,0.44,0.67,2,2,247.58,65.02,5.54,0.44,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0,0,121.50,31.74,4.07,0.09,0.00,0.00,69.77
2023/10/19T06:41:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,55,43,675.93,0.01,26264,0,461,0.05,0.60,0.60,0.05,0.60,0.60,3,3,245.13,60.15,5.27,0.00,0.00,0.00,0.00,0.19,0.37,0.00,0.19,0.37,1,1,132.66,37.75,4.42,0.83,0.41,0.00,69.47
2023/10/19T06:43:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,56,42,675.92,0.00,26264,0,581,0.03,0.58,0.61,0.03,0.58,0.61,2,2,240.61,60.02,5.00,0.39,0.22,0.22,0.00,0.17,0.31,0.00,0.17,0.31,1,1,120.62,34.48,2.10,0.91,0.22,0.22,67.28
2023/10/19T06:45:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,56,42,675.91,0.01,26264,0,701,0.20,0.82,0.98,0.20,0.82,0.98,3,3,267.20,65.87,6.58,1.07,0.42,0.18,0.00,0.09,0.09,0.00,0.09,0.09,0,0,104.36,27.09,2.38,0.36,0.00,0.00,66.18
2023/10/19T06:47:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.90,0.01,26264,0,821,0.21,0.86,0.91,0.21,0.86,0.91,4,4,300.05,71.26,7.91,0.69,0.22,0.00,0.00,0.10,0.24,0.00,0.10,0.24,0,0,131.24,34.53,4.61,0.78,0.14,0.14,68.51
2023/10/19T06:49:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,58,43,675.90,0.01,26264,0,941,0.09,0.42,0.72,0.09,0.42,0.72,2,2,268.74,63.79,5.25,0.49,0.23,0.00,0.00,0.00,0.41,0.00,0.00,0.41,0,0,119.34,33.05,4.88,0.68,0.24,0.24,69.00
2023/10/19T06:51:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,58,43,675.88,0.01,26264,0,1061,0.07,0.93,1.05,0.07,0.93,1.05,4,4,259.03,64.07,7.60,0.43,0.43,0.17,0.00,0.17,0.41,0.00,0.17,0.41,1,1,142.29,40.29,3.78,0.57,0.24,0.00,69.31
2023/10/19T06:53:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.83,0.01,26264,0,1181,0.34,0.81,1.19,0.34,0.81,1.19,3,3,264.41,65.25,6.78,1.02,0.46,0.08,0.00,0.18,0.32,0.00,0.18,0.32,1,1,140.21,39.54,3.30,0.25,0.23,0.00,69.75
2023/10/19T06:55:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,675.80,nan,26352,0,100,0.20,0.24,0.60,0.20,0.24,0.60,1,1,234.53,55.69,5.98,0.56,0.31,0.31,0.05,0.12,0.70,0.05,0.12,0.70,0,0,164.93,47.21,3.05,0.91,0.91,0.33,nan
2023/10/19T06:57:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,675.78,0.00,26264,0,220,0.32,0.54,0.54,0.32,0.54,0.54,2,2,291.46,66.44,4.93,0.61,0.00,0.00,0.00,0.09,0.44,0.00,0.09,0.44,0,0,126.63,37.14,3.95,0.46,0.46,0.19,70.18
2023/10/19T06:59:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,42,675.73,0.00,26264,0,340,0.21,0.42,1.54,0.21,0.42,1.54,2,2,247.95,59.74,6.30,1.54,1.47,0.84,0.00,0.07,0.07,0.00,0.07,0.07,0,0,115.09,30.26,2.33,0.50,0.00,0.00,70.19
2023/10/19T07:01:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,675.71,0.01,26264,0,460,0.25,0.75,1.23,0.25,0.75,1.23,3,3,271.47,63.79,10.39,1.61,0.89,0.07,0.00,0.18,0.48,0.00,0.18,0.48,1,1,113.30,32.02,5.23,1.50,0.40,0.17,70.33
2023/10/19T07:03:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,42,675.74,0.01,26264,0,580,0.10,0.37,0.77,0.10,0.37,0.77,2,2,241.60,60.30,3.98,0.58,0.58,0.23,0.00,0.14,0.14,0.00,0.14,0.14,1,1,162.16,44.28,5.09,0.23,0.00,0.00,69.08
2023/10/19T07:05:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.73,0.01,26264,0,700,0.14,0.73,0.86,0.14,0.73,0.86,3,3,244.02,63.36,5.73,0.97,0.24,0.24,0.00,0.04,0.04,0.00,0.04,0.04,0,0,113.79,31.12,4.19,0.19,0.00,0.00,67.54
2023/10/19T07:07:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.76,0.01,26264,0,820,0.21,0.52,0.52,0.21,0.52,0.52,2,2,239.43,63.55,4.03,0.45,0.00,0.00,0.00,0.02,0.24,0.00,0.02,0.24,0,0,124.60,35.72,2.09,0.69,0.00,0.00,67.26
2023/10/19T07:09:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.77,0.01,26264,0,940,0.19,0.77,0.91,0.19,0.77,0.91,3,3,266.26,69.75,4.75,0.47,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,133.12,38.75,3.39,0.20,0.00,0.00,68.79
2023/10/19T07:11:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.79,0.01,26264,0,1060,0.21,0.61,0.75,0.21,0.61,0.75,3,3,250.74,64.19,6.72,0.86,0.23,0.23,0.00,0.02,0.19,0.00,0.02,0.19,0,0,145.27,41.27,3.58,0.17,0.17,0.17,69.42
2023/10/19T07:13:27z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.82,0.01,26264,0,1180,0.58,0.88,0.88,0.58,0.88,0.88,4,4,302.39,76.42,5.71,0.39,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.14,1,1,144.79,41.77,3.72,0.00,0.00,0.00,68.96
2023/10/19T07:15:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,58,43,675.83,nan,26352,0,100,0.49,0.80,1.02,0.49,0.80,1.02,3,3,262.47,70.18,6.20,0.49,0.22,0.00,0.00,0.07,0.07,0.00,0.07,0.07,0,0,169.09,46.84,3.02,0.00,0.00,0.00,nan
2023/10/19T07:17:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.83,0.00,26264,0,220,0.18,0.62,0.80,0.18,0.62,0.80,3,3,275.80,67.93,5.30,0.42,0.23,0.23,0.02,0.14,0.14,0.02,0.14,0.14,1,1,171.86,48.07,2.55,0.25,0.00,0.00,69.69
2023/10/19T07:19:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.84,0.00,26264,0,340,0.03,0.62,0.62,0.03,0.62,0.62,3,3,240.52,56.33,6.12,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,141.41,39.26,3.95,0.00,0.00,0.00,70.62
2023/10/19T07:21:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.85,0.00,26264,0,460,0.16,0.61,0.74,0.16,0.61,0.74,3,3,250.84,64.67,4.82,0.67,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,134.80,37.95,3.20,0.23,0.00,0.00,71.16
2023/10/19T07:23:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.84,0.01,26264,0,580,0.16,0.76,1.03,0.16,0.76,1.03,3,3,261.72,65.48,6.84,1.47,0.81,0.19,0.00,0.00,0.18,0.00,0.00,0.18,0,0,153.84,42.16,3.49,0.23,0.18,0.00,71.41
2023/10/19T07:25:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.86,0.01,26264,0,700,0.55,0.83,1.03,0.55,0.83,1.03,3,3,273.55,70.48,4.30,0.65,0.27,0.00,0.00,0.09,0.09,0.00,0.09,0.09,0,0,134.47,39.07,3.25,0.42,0.00,0.00,71.93
2023/10/19T07:27:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.86,0.01,26264,0,820,0.42,0.98,1.14,0.42,0.98,1.14,4,4,299.95,72.33,5.44,0.49,0.30,0.00,0.00,0.20,0.20,0.00,0.20,0.20,1,1,191.90,50.81,4.41,0.34,0.00,0.00,71.87
2023/10/19T07:29:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.87,0.01,26264,0,940,0.50,0.79,1.02,0.50,0.79,1.02,3,3,292.61,73.04,7.20,0.48,0.48,0.00,0.00,0.34,0.51,0.00,0.34,0.51,1,1,177.31,48.73,4.51,0.86,0.17,0.00,71.05
2023/10/19T07:31:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.88,0.01,26264,0,1060,0.53,1.03,1.22,0.53,1.03,1.22,4,4,311.24,80.25,8.00,0.83,0.24,0.00,0.05,0.53,0.53,0.05,0.53,0.53,2,2,201.58,57.39,4.28,0.47,0.00,0.00,70.32
2023/10/19T07:33:08z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.89,0.01,26264,0,1180,0.51,0.88,0.92,0.51,0.88,0.92,4,4,298.93,75.98,6.07,0.42,0.03,0.03,0.00,0.16,0.16,0.00,0.16,0.16,1,1,155.95,45.26,3.95,0.17,0.00,0.00,70.88
2023/10/19T07:34:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,57,42,675.89,nan,26352,0,100,0.44,0.84,1.24,0.44,0.84,1.24,4,4,277.60,69.00,8.31,0.64,0.47,0.13,0.00,0.57,0.57,0.00,0.57,0.57,2,2,175.00,52.81,7.45,0.60,0.00,0.00,nan
2023/10/19T07:36:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.90,0.01,26264,0,220,0.16,0.88,1.05,0.16,0.88,1.05,4,4,272.28,67.34,5.29,0.66,0.19,0.19,0.39,0.77,1.07,0.39,0.77,1.07,3,3,210.42,57.54,7.02,0.68,0.47,0.47,71.19
2023/10/19T07:38:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.90,0.01,26264,0,340,0.67,1.00,1.19,0.67,1.00,1.19,4,4,313.42,77.26,7.40,0.88,0.23,0.00,0.07,0.38,0.55,0.07,0.38,0.55,2,2,196.55,54.34,4.50,0.67,0.24,0.00,72.75
2023/10/19T07:40:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,58,42,675.93,0.00,26264,0,460,0.71,1.07,1.07,0.71,1.07,1.07,4,4,314.84,82.14,5.73,0.64,0.00,0.00,0.00,0.59,0.81,0.00,0.59,0.81,2,2,208.53,60.36,6.12,0.42,0.22,0.00,73.14
2023/10/19T07:42:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.92,0.00,26264,0,580,0.24,0.37,0.85,0.24,0.37,0.85,2,2,270.31,64.17,4.32,0.73,0.53,0.00,0.07,0.21,0.21,0.07,0.21,0.21,1,1,177.68,49.91,3.44,0.00,0.00,0.00,71.58
2023/10/19T07:44:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,675.91,0.00,26264,0,700,0.79,1.07,1.10,0.79,1.07,1.10,4,4,330.10,85.38,7.14,0.07,0.07,0.00,0.02,0.30,0.30,0.02,0.30,0.30,1,1,181.29,49.57,4.09,0.25,0.00,0.00,71.18
2023/10/19T07:46:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,56,42,675.91,0.00,26264,0,820,0.51,0.97,1.12,0.51,0.97,1.12,4,4,295.12,76.37,9.47,0.31,0.24,0.00,0.20,0.56,0.56,0.20,0.56,0.56,2,2,198.41,53.41,3.97,0.71,0.00,0.00,70.08
2023/10/19T07:48:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,56,43,675.90,0.00,26264,0,940,0.45,1.04,1.27,0.45,1.04,1.27,4,4,284.68,69.00,7.59,1.39,0.41,0.00,0.10,0.47,0.47,0.10,0.47,0.47,2,2,194.80,57.50,5.98,0.37,0.00,0.00,70.83
2023/10/19T07:50:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,56,43,675.90,0.01,26264,0,1060,0.24,0.51,0.75,0.24,0.51,0.75,2,2,250.32,64.59,5.25,0.80,0.19,0.00,0.17,0.52,0.74,0.17,0.52,0.74,2,2,220.45,61.57,5.59,0.48,0.48,0.00,71.41
2023/10/19T07:52:49z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,56,43,675.89,0.01,26264,0,1180,0.85,1.12,1.51,0.85,1.12,1.51,5,5,308.64,82.61,9.02,1.59,0.68,0.47,0.09,0.39,0.68,0.09,0.39,0.68,2,2,206.25,55.54,6.23,0.75,0.41,0.00,71.65
2023/10/19T07:54:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,56,42,675.86,nan,26352,0,101,0.52,0.91,1.13,0.52,0.91,1.13,4,4,297.26,74.04,9.59,0.54,0.33,0.33,0.00,0.21,0.21,0.00,0.21,0.21,1,1,180.07,48.83,4.55,0.26,0.00,0.00,nan
2023/10/19T07:56:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,55,42,675.86,0.00,26264,0,221,0.20,0.44,0.61,0.20,0.44,0.61,2,2,255.71,65.47,4.78,0.24,0.24,0.00,0.18,0.53,0.53,0.18,0.53,0.53,2,2,186.42,50.49,6.40,0.25,0.00,0.00,67.68
2023/10/19T07:58:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,56,42,675.84,0.00,26264,0,341,0.29,1.00,1.00,0.29,1.00,1.00,4,4,258.41,67.43,8.98,0.43,0.00,0.00,0.08,0.54,0.83,0.08,0.54,0.83,2,2,178.98,51.24,6.69,1.00,0.25,0.00,68.43
2023/10/19T08:00:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,56,42,675.84,0.00,26264,0,461,0.00,0.43,0.91,0.00,0.43,0.91,2,2,220.12,52.59,5.46,1.57,0.64,0.20,0.00,0.80,0.85,0.00,0.80,0.85,3,3,186.20,54.53,8.69,0.73,0.24,0.00,68.37
2023/10/19T08:02:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,55,42,675.84,0.00,26264,0,581,0.31,0.86,0.95,0.31,0.86,0.95,4,4,269.95,69.44,6.10,0.73,0.00,0.00,0.26,0.67,0.67,0.26,0.67,0.67,3,3,178.05,54.88,5.46,0.26,0.00,0.00,67.22
2023/10/19T08:04:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,55,42,675.86,0.00,26264,0,701,0.02,0.37,0.46,0.02,0.37,0.46,2,2,234.61,57.10,6.12,0.58,0.36,0.15,0.00,0.11,0.11,0.00,0.11,0.11,0,0,141.75,38.52,3.95,0.20,0.00,0.00,67.45
2023/10/19T08:06:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,54,41,675.87,0.00,26264,0,821,0.00,0.09,0.26,0.00,0.09,0.26,0,0,207.47,50.00,4.07,0.32,0.09,0.09,0.00,0.00,0.24,0.00,0.00,0.24,0,0,106.37,30.69,5.36,0.93,0.24,0.00,68.93
2023/10/19T08:08:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,55,42,675.88,0.00,26264,0,941,0.00,0.20,0.20,0.00,0.20,0.20,1,1,231.43,55.79,4.79,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,113.39,34.58,3.81,0.00,0.00,0.00,69.12
2023/10/19T08:10:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,55,42,675.92,0.00,26264,0,1061,0.00,0.33,0.33,0.00,0.33,0.33,1,1,193.40,47.09,3.84,0.62,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0,0,113.95,30.98,3.40,0.43,0.23,0.00,71.71
2023/10/19T08:12:31z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,56,41,675.93,0.00,26264,0,1181,0.00,0.18,0.18,0.00,0.18,0.18,1,1,198.70,45.30,3.42,0.43,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0,0,115.23,31.14,3.93,0.64,0.21,0.00,72.48
