UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/11T00:01:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,59,49,711.40,0.00,11960,-82,38988,19.41,25.24,26.36,18.61,24.56,26.32,79,78,3452.95,991.37,106.36,10.54,1.81,0.29,16.05,20.96,25.09,15.95,20.91,25.05,70,70,2892.74,838.63,108.91,10.26,6.26,0.51,82.93
2023/10/11T00:03:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,59,49,711.49,0.00,11960,-82,39108,18.34,23.03,23.90,18.28,23.03,23.90,75,75,3208.40,918.74,112.21,6.67,1.09,0.31,16.05,20.60,23.72,16.05,20.60,23.72,69,69,2858.84,822.88,114.18,7.35,4.44,1.54,73.61
2023/10/11T00:05:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,59,50,711.58,0.00,11960,-85,39228,24.25,30.56,33.20,22.22,29.85,33.20,91,89,4159.09,1199.98,153.85,8.85,4.40,0.98,19.40,26.55,29.32,19.22,26.50,29.32,82,82,3556.70,1003.27,144.13,7.57,4.52,0.52,79.95
2023/10/11T00:07:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,58,50,711.63,0.00,11960,-83,39348,24.29,30.93,33.50,22.31,30.38,33.50,91,90,4136.95,1209.86,147.74,10.60,3.86,0.74,19.37,25.73,30.08,19.07,25.73,30.08,80,80,3488.75,1003.39,131.93,11.86,6.68,1.59,83.72
2023/10/11T00:09:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,58,50,711.64,0.00,11960,-83,39468,20.02,24.53,26.08,19.10,24.46,26.08,78,78,3466.37,1001.78,97.24,6.88,2.54,0.78,17.88,22.79,25.57,17.52,22.79,25.57,74,74,3179.68,913.36,120.00,7.18,4.11,0.73,86.17
2023/10/11T00:11:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,58,50,711.64,0.00,11960,-80,39588,16.65,21.22,23.48,16.27,21.22,23.48,71,71,2998.55,866.97,104.67,6.93,2.88,1.43,14.20,18.84,21.57,14.16,18.84,21.57,66,66,2629.93,745.18,113.50,5.70,4.41,0.98,65.23
2023/10/11T00:13:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,60,49,711.64,0.00,11960,-85,39708,27.00,34.35,36.49,23.74,32.33,36.44,99,94,4693.63,1355.72,149.61,13.33,3.26,1.28,23.33,30.65,36.30,21.72,29.96,36.30,91,89,4176.95,1190.53,156.21,13.70,8.74,1.70,82.98
2023/10/11T00:15:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,62,48,711.68,0.00,11960,-84,39828,21.20,27.00,27.67,19.91,26.55,27.67,83,82,3737.56,1065.98,123.82,6.05,0.91,0.20,17.47,23.98,25.14,17.10,23.98,25.14,77,77,3239.69,916.34,116.92,7.59,2.00,0.49,77.46
2023/10/11T00:17:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,63,49,711.71,0.00,11960,-84,39948,18.28,23.77,25.12,17.95,23.40,25.12,76,75,3181.40,928.23,115.10,6.90,2.32,0.10,16.66,22.18,25.52,16.50,22.11,25.52,73,73,2918.46,850.04,124.64,8.64,5.09,1.20,65.79
2023/10/11T00:19:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,63,49,711.75,0.00,11960,-82,40068,18.78,24.90,25.49,18.63,24.76,25.49,78,78,3313.93,964.17,116.39,8.98,1.00,0.17,15.43,22.75,27.50,15.36,22.70,27.50,74,74,2940.32,849.32,144.96,12.14,7.50,0.54,66.56
2023/10/11T00:21:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,63,49,711.77,0.00,11960,-84,40188,18.25,22.28,24.05,18.00,22.28,24.05,73,73,3162.89,905.30,104.63,4.42,2.72,0.93,16.14,21.25,23.88,16.10,21.25,23.88,71,71,2907.25,829.83,109.29,7.22,3.93,0.92,63.24
2023/10/11T00:23:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,63,48,711.83,0.00,11960,-85,40308,15.73,20.20,22.36,15.73,20.20,22.36,68,68,2693.73,784.84,98.57,8.38,3.32,0.62,13.75,17.93,19.95,13.75,17.93,19.95,64,64,2436.50,702.97,113.20,5.45,2.82,0.77,58.14
2023/10/11T00:25:25z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,64,48,711.88,0.01,11960,-84,40428,16.80,21.19,22.93,16.46,21.19,22.93,71,71,2918.19,844.75,98.34,5.92,2.44,1.05,14.98,20.20,22.61,14.98,20.20,22.61,68,68,2681.14,777.32,121.00,7.38,4.39,0.23,57.00
2023/10/11T00:27:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,64,49,711.90,0.01,11792,-85,40548,22.27,27.97,29.70,20.97,27.70,29.70,85,84,3762.90,1103.52,129.18,7.87,2.73,0.68,19.42,26.11,30.91,19.09,26.11,30.91,81,81,3500.11,1007.23,142.42,11.84,7.51,1.19,77.13
2023/10/11T00:29:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,64,49,711.93,0.01,11792,-85,40668,22.67,29.42,30.71,21.35,29.00,30.71,88,87,3968.78,1141.45,141.29,7.82,1.96,0.95,19.47,25.71,29.14,19.24,25.71,29.14,80,80,3570.71,1005.19,137.19,8.00,5.03,2.66,82.01
2023/10/11T00:31:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,711.94,0.00,11960,-82,40788,30.39,40.98,42.71,25.64,36.15,41.98,116,104,5248.68,1527.85,202.68,13.49,2.29,1.25,24.84,37.15,41.33,22.55,33.80,41.07,106,97,4489.36,1305.67,217.75,18.24,6.07,2.05,87.21
2023/10/11T00:33:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,711.98,0.00,11960,-83,40908,27.00,35.44,37.95,23.64,32.63,37.54,102,95,4727.64,1371.63,161.73,14.25,3.46,1.42,23.43,33.00,39.91,21.52,30.84,38.93,96,91,4204.19,1215.28,197.79,16.17,11.03,2.05,78.25
2023/10/11T00:35:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,712.02,0.00,11960,-83,41028,34.64,45.38,48.44,27.51,38.42,46.16,126,109,6098.02,1752.62,192.95,22.35,4.89,1.04,29.89,40.29,46.52,25.30,35.70,45.04,114,103,5432.20,1544.20,195.00,19.57,10.02,1.73,88.89
2023/10/11T00:37:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,712.05,0.00,11960,-84,41148,34.70,46.30,50.30,27.54,38.98,47.61,129,111,6194.52,1776.04,202.00,24.68,6.34,1.20,28.95,38.98,47.75,24.67,34.96,45.54,111,100,5292.26,1507.72,209.30,20.96,13.67,2.37,99.50
2023/10/11T00:39:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,712.03,0.00,11960,-84,41268,27.27,36.81,38.51,23.80,33.69,38.51,105,97,4871.64,1407.80,171.73,15.05,2.47,0.64,23.68,32.62,38.23,21.68,31.09,38.16,95,92,4353.96,1248.32,183.71,14.05,8.61,2.50,83.39
2023/10/11T00:41:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,712.02,0.00,11960,-87,41388,24.72,32.90,34.62,22.16,30.50,34.55,96,90,4240.55,1240.14,163.02,11.78,3.09,0.50,21.55,31.40,37.09,20.00,29.60,36.69,92,88,3953.13,1145.02,191.75,17.05,8.89,1.42,73.89
2023/10/11T00:43:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,712.04,0.00,11960,-86,41508,16.89,22.07,23.40,16.70,22.05,23.40,72,72,2968.47,875.19,102.09,8.19,1.75,0.89,15.28,21.27,24.60,15.28,21.27,24.60,71,71,2792.00,810.33,125.87,9.22,5.18,0.27,57.13
2023/10/11T00:45:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,50,712.07,0.00,11960,-85,41628,17.70,23.70,24.82,17.30,23.30,24.82,76,75,3198.96,921.18,115.75,8.84,1.91,0.43,15.58,21.00,23.76,15.58,21.00,23.76,70,70,2795.29,815.90,126.71,6.19,3.58,1.14,63.40
2023/10/11T00:47:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,50,712.09,0.00,11960,-88,41748,18.38,23.83,25.17,18.25,23.83,25.17,76,76,3185.05,924.23,126.55,5.83,2.03,0.62,15.70,20.91,23.62,15.70,20.91,23.62,70,70,2901.00,834.89,120.86,8.18,3.55,0.66,64.40
2023/10/11T00:49:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,712.08,0.00,11960,-87,41868,17.18,21.50,23.72,17.13,21.50,23.72,71,71,3006.75,866.85,102.68,5.80,3.27,0.88,15.12,20.59,23.59,15.12,20.59,23.59,69,69,2758.82,797.86,119.89,8.12,4.73,1.36,61.27
2023/10/11T00:51:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,62,51,712.12,0.00,11960,-84,41988,21.65,28.77,30.39,20.58,28.28,30.39,87,86,3799.74,1102.21,137.70,11.98,2.49,0.65,17.95,23.47,25.52,17.95,23.47,25.52,75,75,3252.83,916.45,121.14,5.98,3.03,0.72,68.35
2023/10/11T00:53:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,712.16,0.00,11960,-88,42108,22.71,30.00,31.76,20.78,28.31,31.25,89,86,3940.69,1139.62,145.02,12.62,2.44,0.78,20.41,27.95,31.98,18.93,26.34,31.03,85,82,3651.47,1048.24,154.21,11.62,6.26,1.00,64.81
2023/10/11T00:55:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,60,50,712.21,0.00,11960,-85,42228,18.77,25.05,26.52,18.25,24.57,26.52,79,78,3356.41,970.93,121.36,11.86,2.25,0.68,15.67,20.82,24.68,15.54,20.79,24.68,70,70,2864.11,821.72,116.81,7.89,5.96,1.67,65.38
2023/10/11T00:57:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,712.23,0.00,11960,-85,42348,17.63,22.39,24.19,17.63,22.39,24.19,73,73,3079.22,894.15,109.20,7.76,2.88,1.10,14.66,20.20,21.77,14.66,20.20,21.77,68,68,2658.21,766.82,114.36,5.29,2.04,0.68,61.48
2023/10/11T00:59:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,712.27,0.00,11960,-86,42468,20.16,25.61,28.72,19.51,25.49,28.72,80,80,3517.89,1024.21,111.04,10.65,5.35,1.11,17.96,24.19,28.19,17.79,24.14,28.19,77,77,3251.16,932.95,126.39,10.21,6.58,1.04,66.21
2023/10/11T01:01:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,61,51,712.34,0.00,11960,-88,42588,70.64,102.17,121.89,48.15,70.77,88.79,175,159,11665.81,3467.75,583.06,69.66,29.74,10.74,64.39,100.09,131.75,44.89,70.55,95.18,174,159,11043.32,3260.25,684.14,82.75,46.50,15.43,87.79
2023/10/11T01:03:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,60,50,712.36,0.00,11960,-84,42708,64.15,96.98,120.02,42.57,64.81,83.15,173,156,10754.56,3179.83,580.13,80.41,35.02,12.46,59.67,97.44,136.83,39.93,65.37,93.13,173,156,10385.06,3069.57,694.87,99.17,55.98,22.33,93.74
2023/10/11T01:05:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,60,51,712.37,0.00,11960,-85,42828,64.74,98.89,126.25,43.72,67.28,89.12,174,157,10775.05,3208.00,604.04,91.00,41.54,14.70,61.91,101.50,146.89,42.04,68.81,101.04,175,158,10668.44,3171.85,736.96,110.11,66.80,23.63,87.65
2023/10/11T01:07:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,60,50,712.35,0.00,11960,-87,42948,43.39,64.61,75.61,31.53,47.33,58.67,156,131,7344.95,2168.81,356.93,49.39,16.26,6.23,42.80,68.37,97.15,30.93,49.41,70.93,158,136,7494.67,2213.26,463.37,73.26,44.43,12.80,83.81
2023/10/11T01:09:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,712.37,0.00,11960,-88,43068,27.71,37.80,41.18,23.38,33.18,39.11,108,96,4835.62,1405.62,171.36,22.22,5.24,1.13,23.58,32.61,40.96,20.86,29.89,39.32,95,89,4303.95,1227.46,182.42,20.63,13.74,1.91,74.64
2023/10/11T01:11:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,712.36,0.00,11960,-86,43188,24.56,33.54,35.76,21.69,30.74,35.20,97,91,4324.39,1250.98,165.41,18.35,3.15,0.94,21.91,30.04,37.96,20.43,28.68,37.48,89,87,3878.95,1117.54,161.29,20.91,12.68,0.88,82.04
2023/10/11T01:13:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,60,49,712.36,0.00,11960,-85,43308,23.30,32.37,35.33,20.88,30.05,34.91,94,89,4154.42,1212.02,159.25,19.54,4.56,1.68,22.43,31.25,37.57,20.50,29.38,36.93,92,88,4068.54,1169.71,175.89,17.54,10.00,1.30,79.00
2023/10/11T01:15:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,60,49,712.38,0.00,11960,-90,43428,22.40,29.97,32.83,20.81,28.71,32.64,89,87,3856.29,1123.09,156.47,13.33,4.60,1.33,19.91,28.24,35.20,19.11,27.29,34.65,86,84,3502.69,1017.85,173.64,18.47,10.89,1.56,72.86
2023/10/11T01:17:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,60,49,712.42,0.00,11960,-89,43548,21.62,30.64,36.25,18.98,27.20,33.82,91,83,3778.61,1103.52,168.38,22.82,8.61,2.21,19.59,29.07,38.98,17.76,26.14,36.07,87,81,3506.02,1017.86,194.76,24.90,15.64,2.57,66.33
2023/10/11T01:19:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,60,50,712.44,0.00,11960,-84,43668,20.28,29.43,32.65,18.94,27.70,32.13,88,84,3624.94,1049.80,152.24,19.61,4.81,1.37,17.37,24.12,32.32,16.84,23.46,31.79,77,75,3148.00,905.21,146.98,19.11,13.00,2.30,65.29
2023/10/11T01:21:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,60,49,712.43,0.00,11960,-88,43788,23.66,32.00,33.26,21.59,30.38,33.26,94,90,4175.79,1211.91,149.05,12.66,1.88,0.64,21.21,29.75,36.96,19.95,28.75,36.84,89,87,3834.11,1106.11,173.72,17.63,11.40,1.47,71.08
2023/10/11T01:23:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,60,49,712.41,0.00,11960,-85,43908,31.81,42.63,47.00,26.35,37.16,45.44,120,106,5554.11,1602.60,199.65,20.65,6.75,2.46,26.36,39.54,47.61,23.41,35.36,45.73,112,102,4783.34,1378.57,241.75,26.14,12.34,1.95,75.38
2023/10/11T01:25:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,60,50,712.41,0.00,11960,-85,44028,17.79,24.98,27.37,17.11,24.40,27.26,79,77,3098.53,909.28,130.56,15.12,3.68,1.30,18.00,26.07,33.54,17.19,25.18,32.75,81,79,3220.63,941.89,159.82,18.14,11.61,2.46,66.16
2023/10/11T01:27:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,59,49,712.42,0.00,11792,-86,44149,19.04,25.82,27.86,18.38,25.46,27.86,80,80,3285.91,961.14,136.04,12.30,3.00,1.41,14.85,19.97,21.92,14.85,19.97,21.92,68,68,2656.98,764.07,121.73,4.93,2.88,1.34,65.57
2023/10/11T01:29:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,59,49,712.45,0.00,11792,-85,44269,12.78,17.03,18.07,12.78,17.03,18.07,62,62,2223.51,653.29,93.25,5.81,1.36,0.71,10.86,15.00,18.30,10.86,15.00,18.30,57,57,2078.04,597.64,89.36,8.27,5.02,0.80,59.81
2023/10/11T01:31:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,59,49,712.48,0.00,11960,-86,44389,16.88,20.89,22.39,16.86,20.89,22.39,70,70,2900.14,837.91,102.89,2.98,2.00,1.59,14.50,20.05,22.64,14.50,20.05,22.64,68,68,2628.21,756.97,119.24,6.79,3.90,0.97,71.02
2023/10/11T01:33:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,712.50,0.00,11960,-88,44509,19.45,24.55,25.40,19.14,24.55,25.40,78,78,3454.24,1002.31,113.72,4.55,0.97,0.47,17.02,23.08,25.10,17.02,23.08,25.10,75,75,3077.39,888.07,131.53,7.14,3.19,1.25,86.52
2023/10/11T01:35:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,63,49,712.52,0.00,11960,-85,44629,39.22,52.50,55.88,29.34,41.26,49.57,144,116,6658.14,1944.88,260.19,20.36,5.24,0.91,34.82,49.25,56.51,27.38,39.96,50.76,136,113,6075.93,1763.91,290.11,22.02,11.29,1.27,85.20
2023/10/11T01:37:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,64,50,712.51,0.00,11960,-85,44749,21.98,29.25,31.02,20.97,28.71,31.02,88,87,3821.29,1096.86,139.97,12.80,2.85,0.93,19.46,25.25,28.04,19.11,25.25,28.04,79,79,3416.79,990.82,133.50,8.73,3.61,1.21,74.31
2023/10/11T01:39:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,64,50,712.53,0.00,11960,-83,44869,20.14,25.04,26.25,19.54,25.04,26.25,79,79,3396.16,986.70,127.05,5.54,2.02,0.65,16.92,22.97,24.68,16.92,22.97,24.68,74,74,3018.00,867.90,130.97,7.95,2.65,0.83,65.95
2023/10/11T01:41:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,712.54,0.00,11960,-85,44989,19.60,25.63,27.70,19.42,25.63,27.70,80,80,3449.21,995.58,131.07,7.65,2.74,1.23,17.57,23.97,26.78,17.57,23.97,26.78,76,76,3094.24,893.31,139.07,7.79,4.43,1.03,68.92
2023/10/11T01:43:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,63,49,712.55,0.00,11960,-83,45109,22.48,30.00,31.52,21.00,29.32,31.52,89,88,3892.00,1135.28,144.68,11.50,2.70,0.80,19.50,26.61,31.05,19.11,26.55,31.05,82,82,3458.46,993.61,157.96,11.88,6.75,1.43,66.70
2023/10/11T01:45:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,64,49,712.58,0.00,11960,-82,45229,18.63,24.55,26.13,18.48,24.55,26.13,78,78,3289.15,963.30,131.45,6.00,2.40,0.58,16.14,22.45,26.00,16.14,22.45,26.00,73,73,2919.64,844.79,134.75,8.68,5.30,1.05,58.71
2023/10/11T01:47:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,64,49,712.60,0.00,11960,-82,45349,17.50,22.55,23.45,17.50,22.55,23.45,73,73,2999.69,881.97,105.64,6.36,1.67,0.17,15.78,21.35,23.45,15.78,21.35,23.45,71,71,2707.40,794.10,120.57,7.03,2.68,1.33,57.80
2023/10/11T01:49:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,712.64,0.00,11960,-81,45469,17.21,22.20,24.70,17.21,22.20,24.70,73,73,2937.96,860.88,116.00,7.05,3.68,1.20,14.12,19.63,21.56,14.12,19.63,21.56,67,67,2561.59,729.32,111.93,6.85,2.93,1.17,58.75
2023/10/11T01:51:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,50,712.64,0.00,11960,-84,45589,16.52,22.12,23.48,16.52,22.12,23.48,73,73,2962.09,861.59,107.60,6.74,2.34,0.72,15.26,20.81,22.93,15.26,20.81,22.93,70,70,2666.00,774.25,115.61,7.75,2.91,1.86,62.68
2023/10/11T01:53:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,712.64,0.00,11960,-83,45709,13.24,17.56,18.34,13.24,17.56,18.34,63,63,2351.64,692.27,90.93,6.71,1.20,0.32,12.00,15.64,16.67,12.00,15.64,16.67,59,59,2157.93,626.69,88.47,3.07,1.29,0.96,56.64
2023/10/11T01:55:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,712.62,0.00,11960,-83,45829,20.28,25.69,26.84,19.53,25.47,26.84,80,80,3397.34,988.34,121.45,7.76,1.93,0.78,17.57,23.62,24.86,17.43,23.62,24.86,76,76,3093.52,887.76,130.90,4.38,1.83,1.16,58.33
2023/10/11T01:57:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,60,50,712.64,0.00,11960,-83,45949,19.82,24.53,25.77,19.42,24.53,25.77,78,78,3386.68,985.18,111.09,5.07,2.00,0.35,17.95,24.59,29.22,17.95,24.59,29.22,78,78,3190.45,924.03,141.90,12.38,7.79,0.88,63.65
2023/10/11T01:59:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,60,49,712.59,0.00,11960,-81,46069,20.48,26.40,27.67,19.78,26.22,27.67,82,81,3513.98,1027.33,124.45,6.45,1.60,0.62,18.16,26.12,31.89,18.04,26.05,31.89,81,81,3325.39,970.68,163.36,13.93,9.18,1.30,68.44
2023/10/11T02:01:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,712.58,0.00,11960,-83,46189,23.90,32.36,34.19,21.68,30.29,33.69,94,90,4142.19,1215.25,161.27,13.88,2.73,1.20,21.27,30.62,36.39,19.80,29.09,35.79,91,87,3924.91,1138.18,184.36,15.95,9.05,1.39,69.62
2023/10/11T02:03:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,712.55,0.00,11960,-82,46309,21.89,29.98,32.30,20.75,29.37,32.30,89,88,3826.42,1121.37,153.11,13.28,3.44,1.11,20.79,28.88,37.04,19.79,28.23,36.89,87,86,3757.16,1076.84,172.77,18.09,12.91,2.44,72.13
2023/10/11T02:05:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,712.53,0.00,11960,-82,46429,21.16,28.38,30.09,20.32,28.14,30.09,86,85,3749.14,1093.36,147.50,8.00,2.77,0.41,18.38,26.16,29.81,18.24,26.10,29.81,81,81,3347.38,973.93,149.72,10.64,5.71,0.95,69.62
2023/10/11T02:07:26z,8:3a:8d:c5:a9:50,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,712.51,0.00,11960,-82,46549,18.61,23.84,25.77,18.44,23.84,25.77,76,76,3181.79,926.74,116.58,7.30,2.74,0.81,15.85,21.64,23.85,15.85,21.64,23.85,72,72,2849.80,819.29,120.07,8.76,3.07,1.80,66.19
